total,untranslated,needReview,translated,approved,rejected,translatedOnly,fuzzy,unit,locale,lastTranslated,project,version/iteration
197,82,0,115,0,0,115,0,WORD,ast,31/03/16 01:44 by pnemade,system-config-language,f24
29,0,0,29,0,0,29,0,MESSAGE,de,31/03/16 10:39 by augenauf,system-config-language,f24
197,0,0,197,0,0,197,0,WORD,de,31/03/16 10:39 by augenauf,system-config-language,f24
29,11,0,18,0,0,18,0,MESSAGE,hi,31/03/16 01:44 by pnemade,system-config-language,f24
197,82,0,115,0,0,115,0,WORD,hi,31/03/16 01:44 by pnemade,system-config-language,f24
29,0,0,29,0,0,29,0,MESSAGE,fi,09/02/17 14:25 by jirig,system-config-language,f24
197,0,0,197,0,0,197,0,WORD,fi,09/02/17 14:25 by jirig,system-config-language,f24
29,11,0,18,0,0,18,0,MESSAGE,ru,31/03/16 01:45 by pnemade,system-config-language,f24
197,82,0,115,0,0,115,0,WORD,ru,31/03/16 01:45 by pnemade,system-config-language,f24
29,20,0,9,0,0,9,0,MESSAGE,be,31/03/16 01:46 by pnemade,system-config-language,f24
197,161,0,36,0,0,36,0,WORD,be,31/03/16 01:46 by pnemade,system-config-language,f24
29,11,0,18,0,0,18,0,MESSAGE,pt,31/03/16 01:45 by pnemade,system-config-language,f24
197,82,0,115,0,0,115,0,WORD,pt,31/03/16 01:45 by pnemade,system-config-language,f24
7392,7392,0,0,0,0,0,0,MESSAGE,sq,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,sq,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ar,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ar,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,as,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,as,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ast,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ast,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,bal,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,bal,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,eu,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,eu,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,bn,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,bn,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,bn-IN,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,bn-IN,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,brx,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,brx,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,bs,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,bs,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,br,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,br,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,bg,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,bg,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ca,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ca,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,zh-CN,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,zh-CN,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,zh-HK,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,zh-HK,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,zh-TW,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,zh-TW,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kw,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kw,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kw-GB,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kw-GB,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,cs,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,cs,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,da,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,da,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,nl,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,nl,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,en-GB,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,en-GB,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,eo,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,eo,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,et,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,et,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,fi,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,fi,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,fr,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,fr,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,gl,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,gl,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ka,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ka,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,de,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,de,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,el,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,el,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,gu,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,gu,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,he,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,he,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,hi,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,hi,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,hu,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,hu,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,is,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,is,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,id,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,id,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ia,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ia,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,it,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,it,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ja,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ja,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kn,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kn,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kk,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kk,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,km,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,km,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ky,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ky,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ko,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ko,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,lt,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,lt,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,nds,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,nds,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,mk,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,mk,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,mai,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,mai,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ms,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ms,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ml,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ml,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,mr,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,mr,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,mn,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,mn,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ne,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ne,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,nb,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,nb,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,nn,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,nn,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,or,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,or,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,pa,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,pa,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,fa,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,fa,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,pl,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,pl,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,pt,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,pt,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,pt-BR,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,pt-BR,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ro,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ro,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ru,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ru,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,sr,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,sr,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,sr@latin,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,sr@latin,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,si,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,si,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,sk,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,sk,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,sl,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,sl,,man-pages-l10n,3.81_7
7392,6816,0,576,0,0,576,0,MESSAGE,es,27/03/19 16:15 by vareli,man-pages-l10n,3.81_7
127117,116656,0,10461,0,0,10461,0,WORD,es,27/03/19 16:15 by vareli,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,sv,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,sv,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,tg,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,tg,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ta,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ta,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,te,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,te,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,bo,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,bo,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,tr,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,tr,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,uk,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,uk,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ur,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ur,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,wba,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,wba,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,cy,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,cy,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,lv,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,lv,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kw@uccor,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kw@uccor,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kw@kkcor,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kw@kkcor,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,af,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,af,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,am,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,am,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,be,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,be,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,hr,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,hr,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,de-CH,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,de-CH,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,th,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,th,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,vi,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,vi,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,zu,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,zu,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ilo,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ilo,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,nso,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,nso,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,tw,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,tw,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,yo,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,yo,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,anp,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,anp,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,ga,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,ga,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,my,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,my,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,fur,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,fur,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,fil,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,fil,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,gd,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,gd,,man-pages-l10n,3.81_7
7392,7392,0,0,0,0,0,0,MESSAGE,kdt,,man-pages-l10n,3.81_7
127117,127117,0,0,0,0,0,0,WORD,kdt,,man-pages-l10n,3.81_7
132,125,0,7,0,0,7,0,MESSAGE,sq,05/01/15 17:23,blivet,1.20
763,715,0,48,0,0,48,0,WORD,sq,05/01/15 17:23,blivet,1.20
132,125,0,7,0,0,7,0,MESSAGE,ar,05/01/15 17:23,blivet,1.20
763,717,0,46,0,0,46,0,WORD,ar,05/01/15 17:23,blivet,1.20
132,12,0,120,0,0,120,0,MESSAGE,as,05/01/15 17:23,blivet,1.20
763,138,0,625,0,0,625,0,WORD,as,05/01/15 17:23,blivet,1.20
132,108,0,24,0,0,24,0,MESSAGE,ast,05/01/15 17:23,blivet,1.20
763,539,0,224,0,0,224,0,WORD,ast,05/01/15 17:23,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,bal,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,bal,,blivet,1.20
132,124,0,8,0,0,8,0,MESSAGE,eu,05/01/15 17:23,blivet,1.20
763,743,0,20,0,0,20,0,WORD,eu,05/01/15 17:23,blivet,1.20
132,99,0,33,0,0,33,0,MESSAGE,bn,05/01/15 17:23,blivet,1.20
763,506,0,257,0,0,257,0,WORD,bn,05/01/15 17:23,blivet,1.20
132,12,0,120,0,0,120,0,MESSAGE,bn-IN,05/01/15 17:23,blivet,1.20
763,138,0,625,0,0,625,0,WORD,bn-IN,05/01/15 17:23,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,brx,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,brx,,blivet,1.20
132,126,0,6,0,0,6,0,MESSAGE,bs,05/01/15 17:23,blivet,1.20
763,718,0,45,0,0,45,0,WORD,bs,05/01/15 17:23,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,br,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,br,,blivet,1.20
132,12,0,120,0,0,120,0,MESSAGE,bg,14/04/15 15:43 by laskov,blivet,1.20
763,136,0,627,0,0,627,0,WORD,bg,14/04/15 15:43 by laskov,blivet,1.20
132,0,0,132,0,0,132,0,MESSAGE,ca,24/08/15 06:03 by rbuj,blivet,1.20
763,0,0,763,0,0,763,0,WORD,ca,24/08/15 06:03 by rbuj,blivet,1.20
132,98,0,34,0,0,34,0,MESSAGE,zh-CN,05/01/15 17:23,blivet,1.20
763,496,0,267,0,0,267,0,WORD,zh-CN,05/01/15 17:23,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,zh-HK,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,zh-HK,,blivet,1.20
132,38,0,94,0,0,94,0,MESSAGE,zh-TW,05/01/15 17:23,blivet,1.20
763,348,0,415,0,0,415,0,WORD,zh-TW,05/01/15 17:23,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,kw,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,kw,,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,kw-GB,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,kw-GB,,blivet,1.20
132,0,0,132,0,0,132,0,MESSAGE,cs,06/03/16 11:16 by zdenek,blivet,1.20
763,0,0,763,0,0,763,0,WORD,cs,06/03/16 11:16 by zdenek,blivet,1.20
132,99,0,33,0,0,33,0,MESSAGE,da,05/01/15 17:24,blivet,1.20
763,506,0,257,0,0,257,0,WORD,da,05/01/15 17:24,blivet,1.20
132,0,0,132,0,0,132,0,MESSAGE,nl,12/10/15 11:12 by warrink,blivet,1.20
763,0,0,763,0,0,763,0,WORD,nl,12/10/15 11:12 by warrink,blivet,1.20
132,102,0,30,0,0,30,0,MESSAGE,en-GB,05/01/15 17:24,blivet,1.20
763,512,0,251,0,0,251,0,WORD,en-GB,05/01/15 17:24,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,eo,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,eo,,blivet,1.20
132,114,0,18,0,0,18,0,MESSAGE,et,05/01/15 17:24,blivet,1.20
763,679,0,84,0,0,84,0,WORD,et,05/01/15 17:24,blivet,1.20
132,99,0,33,0,0,33,0,MESSAGE,fi,05/01/15 17:24,blivet,1.20
763,506,0,257,0,0,257,0,WORD,fi,05/01/15 17:24,blivet,1.20
132,47,0,85,0,0,85,0,MESSAGE,fr,19/12/15 18:47 by jfenal,blivet,1.20
763,369,0,394,0,0,394,0,WORD,fr,19/12/15 18:47 by jfenal,blivet,1.20
132,129,0,3,0,0,3,0,MESSAGE,gl,05/01/15 17:24,blivet,1.20
763,755,0,8,0,0,8,0,WORD,gl,05/01/15 17:24,blivet,1.20
132,92,0,40,0,0,40,0,MESSAGE,ka,05/01/15 17:24,blivet,1.20
763,712,0,51,0,0,51,0,WORD,ka,05/01/15 17:24,blivet,1.20
132,11,0,121,0,0,121,0,MESSAGE,de,20/03/15 09:16 by bigant,blivet,1.20
763,133,0,630,0,0,630,0,WORD,de,20/03/15 09:16 by bigant,blivet,1.20
132,124,0,8,0,0,8,0,MESSAGE,el,05/01/15 17:24,blivet,1.20
763,711,0,52,0,0,52,0,WORD,el,05/01/15 17:24,blivet,1.20
132,20,0,112,0,0,112,0,MESSAGE,gu,05/01/15 17:24,blivet,1.20
763,193,0,570,0,0,570,0,WORD,gu,05/01/15 17:24,blivet,1.20
132,125,0,7,0,0,7,0,MESSAGE,he,05/01/15 17:24,blivet,1.20
763,733,0,30,0,0,30,0,WORD,he,05/01/15 17:24,blivet,1.20
132,99,0,33,0,0,33,0,MESSAGE,hi,05/01/15 17:24,blivet,1.20
763,506,0,257,0,0,257,0,WORD,hi,05/01/15 17:24,blivet,1.20
132,47,0,85,0,0,85,0,MESSAGE,hu,05/01/15 17:24,blivet,1.20
763,369,0,394,0,0,394,0,WORD,hu,05/01/15 17:24,blivet,1.20
132,124,0,8,0,0,8,0,MESSAGE,is,05/01/15 17:24,blivet,1.20
763,712,0,51,0,0,51,0,WORD,is,05/01/15 17:24,blivet,1.20
132,99,0,33,0,0,33,0,MESSAGE,id,05/01/15 17:24,blivet,1.20
763,506,0,257,0,0,257,0,WORD,id,05/01/15 17:24,blivet,1.20
132,82,0,50,0,0,50,0,MESSAGE,ia,05/01/15 17:24,blivet,1.20
763,410,0,353,0,0,353,0,WORD,ia,05/01/15 17:24,blivet,1.20
132,23,0,109,0,0,109,0,MESSAGE,it,05/01/15 17:25,blivet,1.20
763,216,0,547,0,0,547,0,WORD,it,05/01/15 17:25,blivet,1.20
132,12,2,118,0,0,118,2,MESSAGE,ja,13/10/15 21:04 by sujiniku,blivet,1.20
763,141,12,610,0,0,610,12,WORD,ja,13/10/15 21:04 by sujiniku,blivet,1.20
132,20,0,112,0,0,112,0,MESSAGE,kn,05/01/15 17:25,blivet,1.20
763,193,0,570,0,0,570,0,WORD,kn,05/01/15 17:25,blivet,1.20
132,46,0,86,0,0,86,0,MESSAGE,kk,05/01/15 17:25,blivet,1.20
763,366,0,397,0,0,397,0,WORD,kk,05/01/15 17:25,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,km,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,km,,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,ky,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,ky,,blivet,1.20
132,99,0,33,0,0,33,0,MESSAGE,ko,05/01/15 17:25,blivet,1.20
763,506,0,257,0,0,257,0,WORD,ko,05/01/15 17:25,blivet,1.20
132,130,0,2,0,0,2,0,MESSAGE,lt,05/01/15 17:25,blivet,1.20
763,760,0,3,0,0,3,0,WORD,lt,05/01/15 17:25,blivet,1.20
132,131,0,1,0,0,1,0,MESSAGE,nds,05/01/15 17:25,blivet,1.20
763,762,0,1,0,0,1,0,WORD,nds,05/01/15 17:25,blivet,1.20
132,126,0,6,0,0,6,0,MESSAGE,mk,05/01/15 17:25,blivet,1.20
763,718,0,45,0,0,45,0,WORD,mk,05/01/15 17:25,blivet,1.20
132,122,0,10,0,0,10,0,MESSAGE,mai,05/01/15 17:25,blivet,1.20
763,695,0,68,0,0,68,0,WORD,mai,05/01/15 17:25,blivet,1.20
132,126,0,6,0,0,6,0,MESSAGE,ms,05/01/15 17:25,blivet,1.20
763,718,0,45,0,0,45,0,WORD,ms,05/01/15 17:25,blivet,1.20
132,47,0,85,0,0,85,0,MESSAGE,ml,05/01/15 17:25,blivet,1.20
763,369,0,394,0,0,394,0,WORD,ml,05/01/15 17:25,blivet,1.20
132,20,0,112,0,0,112,0,MESSAGE,mr,05/01/15 17:25,blivet,1.20
763,193,0,570,0,0,570,0,WORD,mr,05/01/15 17:25,blivet,1.20
132,132,0,0,0,0,0,0,MESSAGE,mn,,blivet,1.20
763,763,0,0,0,0,0,0,WORD,mn,,blivet,1.20
132,126,0,6,0,0,6,0,MESSAGE,ne,05/01/15 17:25,blivet,1.20
763,718,0,45,0,0,45,0,WORD,ne,05/01/15 17:25,blivet,1.20
132,110,0,22,0,0,22,0,MESSAGE,nb,05/01/15 17:25,blivet,1.20
763,648,0,115,0,0,115,0,WORD,nb,05/01/15 17:25,blivet,1.20
132,131,0,1,0,0,1,0,MESSAGE,nn,05/01/15 17:25,blivet,1.20
763,762,0,1,0,0,1,0,WORD,nn,05/01/15 17:25,blivet,1.20
132,47,0,85,0,0,85,0,MESSAGE,or,05/01/15 17:25,blivet,1.20
